T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.64327e+02 ; 3.30914e-02 ; -5.57214e-04 ; 1.64888e-06 ; -4.42016e-04 ; 1.34522e+03 
2.64375e+02 ; 3.32347e-02 ; -5.54466e-04 ; 1.65614e-06 ; -4.39644e-04 ; 1.34622e+03 
2.64422e+02 ; 3.31659e-02 ; -5.52535e-04 ; 1.65282e-06 ; -4.37271e-04 ; 1.34724e+03 
2.64455e+02 ; 3.22064e-02 ; -5.50121e-04 ; 1.60508e-06 ; -4.35614e-04 ; 1.34825e+03 
2.64506e+02 ; 3.26390e-02 ; -5.47826e-04 ; 1.62676e-06 ; -4.33040e-04 ; 1.34927e+03 
2.64548e+02 ; 3.25293e-02 ; -5.46050e-04 ; 1.62139e-06 ; -4.30947e-04 ; 1.35026e+03 
2.64587e+02 ; 3.19280e-02 ; -5.43976e-04 ; 1.59150e-06 ; -4.29022e-04 ; 1.35127e+03 
2.64633e+02 ; 3.17730e-02 ; -5.41669e-04 ; 1.58388e-06 ; -4.26704e-04 ; 1.35227e+03 
2.64671e+02 ; 3.10162e-02 ; -5.39911e-04 ; 1.54623e-06 ; -4.24802e-04 ; 1.35328e+03 
2.64707e+02 ; 3.10546e-02 ; -5.38009e-04 ; 1.54823e-06 ; -4.22996e-04 ; 1.35428e+03 
2.64750e+02 ; 3.16871e-02 ; -5.36370e-04 ; 1.57986e-06 ; -4.20833e-04 ; 1.35529e+03 
2.64795e+02 ; 3.19276e-02 ; -5.33771e-04 ; 1.59195e-06 ; -4.18609e-04 ; 1.35631e+03 
2.64830e+02 ; 3.19677e-02 ; -5.31709e-04 ; 1.59403e-06 ; -4.16857e-04 ; 1.35732e+03 
2.64878e+02 ; 3.11610e-02 ; -5.29528e-04 ; 1.55391e-06 ; -4.14443e-04 ; 1.35834e+03 
2.64918e+02 ; 3.16328e-02 ; -5.27936e-04 ; 1.57753e-06 ; -4.12404e-04 ; 1.35935e+03 
2.64962e+02 ; 3.15637e-02 ; -5.25439e-04 ; 1.57418e-06 ; -4.10217e-04 ; 1.36035e+03 
2.64998e+02 ; 3.24962e-02 ; -5.23239e-04 ; 1.62077e-06 ; -4.08411e-04 ; 1.36136e+03 
2.65053e+02 ; 3.13742e-02 ; -5.21207e-04 ; 1.56493e-06 ; -4.05639e-04 ; 1.36238e+03 
2.65082e+02 ; 3.05742e-02 ; -5.19001e-04 ; 1.52509e-06 ; -4.04185e-04 ; 1.36339e+03 
2.65126e+02 ; 3.10559e-02 ; -5.17106e-04 ; 1.54921e-06 ; -4.01980e-04 ; 1.36440e+03 
2.65173e+02 ; 3.07974e-02 ; -5.15026e-04 ; 1.53642e-06 ; -3.99637e-04 ; 1.36542e+03 
2.65210e+02 ; 3.06746e-02 ; -5.12808e-04 ; 1.53038e-06 ; -3.97789e-04 ; 1.36643e+03 
2.65252e+02 ; 3.09145e-02 ; -5.11259e-04 ; 1.54244e-06 ; -3.95673e-04 ; 1.36743e+03 
2.65294e+02 ; 2.99739e-02 ; -5.09077e-04 ; 1.49560e-06 ; -3.93581e-04 ; 1.36844e+03 
2.65333e+02 ; 3.00066e-02 ; -5.06991e-04 ; 1.49731e-06 ; -3.91620e-04 ; 1.36946e+03 
2.65364e+02 ; 3.00684e-02 ; -5.05131e-04 ; 1.50046e-06 ; -3.90065e-04 ; 1.37046e+03 
2.65410e+02 ; 3.11927e-02 ; -5.03331e-04 ; 1.55667e-06 ; -3.87788e-04 ; 1.37146e+03 
2.65445e+02 ; 3.09134e-02 ; -5.01048e-04 ; 1.54280e-06 ; -3.86029e-04 ; 1.37247e+03 
2.65485e+02 ; 3.07195e-02 ; -4.98927e-04 ; 1.53322e-06 ; -3.84033e-04 ; 1.37351e+03 
2.65532e+02 ; 3.04561e-02 ; -4.96542e-04 ; 1.52017e-06 ; -3.81648e-04 ; 1.37451e+03 
2.65578e+02 ; 2.99280e-02 ; -4.95177e-04 ; 1.49391e-06 ; -3.79366e-04 ; 1.37551e+03 
2.65615e+02 ; 2.99366e-02 ; -4.92734e-04 ; 1.49442e-06 ; -3.77518e-04 ; 1.37652e+03 
2.65656e+02 ; 3.00988e-02 ; -4.91315e-04 ; 1.50260e-06 ; -3.75473e-04 ; 1.37752e+03 
2.65687e+02 ; 3.02466e-02 ; -4.89151e-04 ; 1.51005e-06 ; -3.73912e-04 ; 1.37852e+03 
2.65735e+02 ; 2.91994e-02 ; -4.86851e-04 ; 1.45787e-06 ; -3.71474e-04 ; 1.37954e+03 
2.65775e+02 ; 3.07873e-02 ; -4.85158e-04 ; 1.53724e-06 ; -3.69471e-04 ; 1.38057e+03 
2.65820e+02 ; 3.00427e-02 ; -4.82762e-04 ; 1.50015e-06 ; -3.67254e-04 ; 1.38158e+03 
2.65852e+02 ; 3.05329e-02 ; -4.81015e-04 ; 1.52470e-06 ; -3.65615e-04 ; 1.38259e+03 
2.65897e+02 ; 2.93492e-02 ; -4.78798e-04 ; 1.46568e-06 ; -3.63374e-04 ; 1.38361e+03 
2.65938e+02 ; 2.90880e-02 ; -4.76855e-04 ; 1.45272e-06 ; -3.61323e-04 ; 1.38461e+03 
2.65968e+02 ; 2.84382e-02 ; -4.75353e-04 ; 1.42033e-06 ; -3.59821e-04 ; 1.38563e+03 
2.66011e+02 ; 2.84787e-02 ; -4.73076e-04 ; 1.42244e-06 ; -3.57669e-04 ; 1.38664e+03 
2.66058e+02 ; 2.87363e-02 ; -4.71586e-04 ; 1.43540e-06 ; -3.55327e-04 ; 1.38765e+03 
2.66094e+02 ; 2.89363e-02 ; -4.69232e-04 ; 1.44547e-06 ; -3.53497e-04 ; 1.38867e+03 
2.66122e+02 ; 2.90562e-02 ; -4.67336e-04 ; 1.45151e-06 ; -3.52090e-04 ; 1.38968e+03 
2.66172e+02 ; 2.89911e-02 ; -4.65244e-04 ; 1.44836e-06 ; -3.49617e-04 ; 1.39070e+03 
2.66212e+02 ; 2.90609e-02 ; -4.63354e-04 ; 1.45193e-06 ; -3.47596e-04 ; 1.39171e+03 
2.66249e+02 ; 2.87594e-02 ; -4.61030e-04 ; 1.43695e-06 ; -3.45749e-04 ; 1.39273e+03 
2.66286e+02 ; 2.93414e-02 ; -4.58997e-04 ; 1.46610e-06 ; -3.43889e-04 ; 1.39374e+03 
2.66332e+02 ; 2.94700e-02 ; -4.57185e-04 ; 1.47263e-06 ; -3.41564e-04 ; 1.39476e+03 
2.66357e+02 ; 3.03090e-02 ; -4.55135e-04 ; 1.51460e-06 ; -3.40319e-04 ; 1.39577e+03 
2.66409e+02 ; 3.01486e-02 ; -4.53389e-04 ; 1.50670e-06 ; -3.37714e-04 ; 1.39679e+03 
2.66453e+02 ; 3.01276e-02 ; -4.51171e-04 ; 1.50575e-06 ; -3.35538e-04 ; 1.39779e+03 
2.66482e+02 ; 2.96393e-02 ; -4.49252e-04 ; 1.48140e-06 ; -3.34084e-04 ; 1.39878e+03 
2.66528e+02 ; 2.94955e-02 ; -4.47416e-04 ; 1.47432e-06 ; -3.31741e-04 ; 1.39980e+03 
2.66561e+02 ; 2.93029e-02 ; -4.45437e-04 ; 1.46476e-06 ; -3.30108e-04 ; 1.40080e+03 
2.66601e+02 ; 2.97518e-02 ; -4.43518e-04 ; 1.48728e-06 ; -3.28118e-04 ; 1.40180e+03 
2.66649e+02 ; 2.88212e-02 ; -4.41438e-04 ; 1.44086e-06 ; -3.25698e-04 ; 1.40282e+03 
2.66685e+02 ; 2.81938e-02 ; -4.39542e-04 ; 1.40957e-06 ; -3.23880e-04 ; 1.40383e+03 
2.66722e+02 ; 2.84201e-02 ; -4.37224e-04 ; 1.42095e-06 ; -3.22044e-04 ; 1.40484e+03 
2.66762e+02 ; 2.96718e-02 ; -4.35203e-04 ; 1.48362e-06 ; -3.20017e-04 ; 1.40585e+03 
2.66806e+02 ; 2.87220e-02 ; -4.33546e-04 ; 1.43622e-06 ; -3.17818e-04 ; 1.40685e+03 
2.66840e+02 ; 2.88111e-02 ; -4.31746e-04 ; 1.44075e-06 ; -3.16119e-04 ; 1.40785e+03 
2.66875e+02 ; 2.95591e-02 ; -4.29910e-04 ; 1.47822e-06 ; -3.14361e-04 ; 1.40886e+03 
2.66919e+02 ; 2.94117e-02 ; -4.27949e-04 ; 1.47094e-06 ; -3.12185e-04 ; 1.40988e+03 
2.66958e+02 ; 2.91026e-02 ; -4.25899e-04 ; 1.45556e-06 ; -3.10218e-04 ; 1.41088e+03 
2.66998e+02 ; 2.91031e-02 ; -4.23932e-04 ; 1.45567e-06 ; -3.08198e-04 ; 1.41190e+03 
2.67029e+02 ; 2.88579e-02 ; -4.22120e-04 ; 1.44347e-06 ; -3.06672e-04 ; 1.41290e+03 
2.67064e+02 ; 2.91347e-02 ; -4.19992e-04 ; 1.45739e-06 ; -3.04901e-04 ; 1.41390e+03 
2.67117e+02 ; 2.82979e-02 ; -4.17966e-04 ; 1.41564e-06 ; -3.02255e-04 ; 1.41491e+03 
2.67149e+02 ; 2.81566e-02 ; -4.15730e-04 ; 1.40864e-06 ; -3.00628e-04 ; 1.41593e+03 
2.67187e+02 ; 2.75758e-02 ; -4.14175e-04 ; 1.37965e-06 ; -2.98762e-04 ; 1.41693e+03 
2.67227e+02 ; 2.70932e-02 ; -4.12327e-04 ; 1.35558e-06 ; -2.96730e-04 ; 1.41793e+03 
2.67265e+02 ; 2.72648e-02 ; -4.10676e-04 ; 1.36424e-06 ; -2.94828e-04 ; 1.41894e+03 
2.67295e+02 ; 2.62725e-02 ; -4.08733e-04 ; 1.31465e-06 ; -2.93344e-04 ; 1.41996e+03 
2.67342e+02 ; 2.65943e-02 ; -4.06879e-04 ; 1.33084e-06 ; -2.90966e-04 ; 1.42097e+03 
2.67370e+02 ; 2.65775e-02 ; -4.05192e-04 ; 1.33005e-06 ; -2.89571e-04 ; 1.42197e+03 
2.67412e+02 ; 2.63479e-02 ; -4.02814e-04 ; 1.31864e-06 ; -2.87455e-04 ; 1.42297e+03 
2.67447e+02 ; 2.71768e-02 ; -4.01556e-04 ; 1.36019e-06 ; -2.85721e-04 ; 1.42398e+03 
2.67487e+02 ; 2.65299e-02 ; -3.99315e-04 ; 1.32789e-06 ; -2.83736e-04 ; 1.42502e+03 
2.67523e+02 ; 2.65358e-02 ; -3.97313e-04 ; 1.32826e-06 ; -2.81912e-04 ; 1.42602e+03 
2.67564e+02 ; 2.61882e-02 ; -3.95769e-04 ; 1.31094e-06 ; -2.79838e-04 ; 1.42702e+03 
2.67602e+02 ; 2.64250e-02 ; -3.93301e-04 ; 1.32286e-06 ; -2.77930e-04 ; 1.42803e+03 
2.67625e+02 ; 2.57030e-02 ; -3.91388e-04 ; 1.28676e-06 ; -2.76780e-04 ; 1.42905e+03 
2.67671e+02 ; 2.66947e-02 ; -3.90094e-04 ; 1.33649e-06 ; -2.74473e-04 ; 1.43006e+03 
2.67702e+02 ; 2.70703e-02 ; -3.88408e-04 ; 1.35536e-06 ; -2.72924e-04 ; 1.43106e+03 
2.67745e+02 ; 2.68789e-02 ; -3.86709e-04 ; 1.34586e-06 ; -2.70790e-04 ; 1.43208e+03 
2.67784e+02 ; 2.62912e-02 ; -3.84551e-04 ; 1.31650e-06 ; -2.68847e-04 ; 1.43309e+03 
2.67822e+02 ; 2.59187e-02 ; -3.83156e-04 ; 1.29792e-06 ; -2.66945e-04 ; 1.43409e+03 
2.67861e+02 ; 2.57578e-02 ; -3.81017e-04 ; 1.28993e-06 ; -2.64966e-04 ; 1.43511e+03 
2.67891e+02 ; 2.57309e-02 ; -3.79395e-04 ; 1.28864e-06 ; -2.63458e-04 ; 1.43611e+03 
2.67924e+02 ; 2.60457e-02 ; -3.77333e-04 ; 1.30447e-06 ; -2.61825e-04 ; 1.43712e+03 
2.67969e+02 ; 2.53862e-02 ; -3.75134e-04 ; 1.27152e-06 ; -2.59572e-04 ; 1.43812e+03 
2.68003e+02 ; 2.44509e-02 ; -3.73709e-04 ; 1.22473e-06 ; -2.57856e-04 ; 1.43914e+03 
2.68032e+02 ; 2.52312e-02 ; -3.72070e-04 ; 1.26387e-06 ; -2.56389e-04 ; 1.44015e+03 
2.68068e+02 ; 2.57872e-02 ; -3.69888e-04 ; 1.29179e-06 ; -2.54601e-04 ; 1.44117e+03 
2.68115e+02 ; 2.63613e-02 ; -3.68297e-04 ; 1.32064e-06 ; -2.52241e-04 ; 1.44217e+03 
2.68145e+02 ; 2.71318e-02 ; -3.66241e-04 ; 1.35929e-06 ; -2.50745e-04 ; 1.44318e+03 
2.68184e+02 ; 2.68331e-02 ; -3.64786e-04 ; 1.34439e-06 ; -2.48808e-04 ; 1.44420e+03 
2.68224e+02 ; 2.68599e-02 ; -3.62480e-04 ; 1.34580e-06 ; -2.46817e-04 ; 1.44521e+03 
2.68259e+02 ; 2.61636e-02 ; -3.60900e-04 ; 1.31096e-06 ; -2.45047e-04 ; 1.44623e+03 
2.68296e+02 ; 2.58112e-02 ; -3.59124e-04 ; 1.29336e-06 ; -2.43163e-04 ; 1.44723e+03 
2.68330e+02 ; 2.59914e-02 ; -3.57175e-04 ; 1.30245e-06 ; -2.41470e-04 ; 1.44825e+03 
2.68371e+02 ; 2.62157e-02 ; -3.55697e-04 ; 1.31375e-06 ; -2.39432e-04 ; 1.44924e+03 
2.68409e+02 ; 2.58499e-02 ; -3.53539e-04 ; 1.29547e-06 ; -2.37518e-04 ; 1.45024e+03 
2.68446e+02 ; 2.70520e-02 ; -3.51936e-04 ; 1.35578e-06 ; -2.35653e-04 ; 1.45126e+03 
2.68486e+02 ; 2.67187e-02 ; -3.49855e-04 ; 1.33914e-06 ; -2.33662e-04 ; 1.45227e+03 
2.68511e+02 ; 2.68739e-02 ; -3.48121e-04 ; 1.34695e-06 ; -2.32416e-04 ; 1.45329e+03 
2.68555e+02 ; 2.70177e-02 ; -3.46130e-04 ; 1.35423e-06 ; -2.30199e-04 ; 1.45430e+03 
2.68595e+02 ; 2.64679e-02 ; -3.44050e-04 ; 1.32674e-06 ; -2.28208e-04 ; 1.45530e+03 
2.68626e+02 ; 2.70166e-02 ; -3.42590e-04 ; 1.35429e-06 ; -2.26635e-04 ; 1.45632e+03 
2.68660e+02 ; 2.74737e-02 ; -3.40515e-04 ; 1.37726e-06 ; -2.24942e-04 ; 1.45732e+03 
2.68700e+02 ; 2.66374e-02 ; -3.38960e-04 ; 1.33540e-06 ; -2.22927e-04 ; 1.45833e+03 
2.68731e+02 ; 2.67430e-02 ; -3.37392e-04 ; 1.34074e-06 ; -2.21401e-04 ; 1.45935e+03 
2.68782e+02 ; 2.71087e-02 ; -3.34889e-04 ; 1.35915e-06 ; -2.18850e-04 ; 1.46035e+03 
2.68818e+02 ; 2.57656e-02 ; -3.33202e-04 ; 1.29187e-06 ; -2.17020e-04 ; 1.46136e+03 
2.68847e+02 ; 2.61326e-02 ; -3.31277e-04 ; 1.31032e-06 ; -2.15596e-04 ; 1.46236e+03 
2.68886e+02 ; 2.69826e-02 ; -3.29351e-04 ; 1.35300e-06 ; -2.13641e-04 ; 1.46338e+03 
2.68922e+02 ; 2.59890e-02 ; -3.27921e-04 ; 1.30323e-06 ; -2.11811e-04 ; 1.46439e+03 
2.68957e+02 ; 2.57177e-02 ; -3.25692e-04 ; 1.28968e-06 ; -2.10053e-04 ; 1.46541e+03 
2.68993e+02 ; 2.58680e-02 ; -3.24094e-04 ; 1.29727e-06 ; -2.08253e-04 ; 1.46642e+03 
2.69032e+02 ; 2.54822e-02 ; -3.22115e-04 ; 1.27798e-06 ; -2.06315e-04 ; 1.46742e+03 
2.69068e+02 ; 2.45937e-02 ; -3.20017e-04 ; 1.23348e-06 ; -2.04515e-04 ; 1.46845e+03 
2.69097e+02 ; 2.51770e-02 ; -3.18456e-04 ; 1.26277e-06 ; -2.03079e-04 ; 1.46947e+03 
2.69139e+02 ; 2.50760e-02 ; -3.17073e-04 ; 1.25777e-06 ; -2.00951e-04 ; 1.47046e+03 
2.69174e+02 ; 2.27107e-02 ; -3.15249e-04 ; 1.13918e-06 ; -1.99222e-04 ; 1.47148e+03 
2.69201e+02 ; 1.94945e-02 ; -3.13610e-04 ; 9.77881e-07 ; -1.97858e-04 ; 1.47248e+03 
2.69238e+02 ; 2.01964e-02 ; -3.11947e-04 ; 1.01314e-06 ; -1.95974e-04 ; 1.47350e+03 
2.69264e+02 ; 2.07904e-02 ; -3.10403e-04 ; 1.04297e-06 ; -1.94693e-04 ; 1.47451e+03 
2.69305e+02 ; 2.15281e-02 ; -3.08841e-04 ; 1.08002e-06 ; -1.92630e-04 ; 1.47553e+03 
2.69334e+02 ; 2.23349e-02 ; -3.07107e-04 ; 1.12054e-06 ; -1.91176e-04 ; 1.47654e+03 
2.69374e+02 ; 2.16087e-02 ; -3.05587e-04 ; 1.08416e-06 ; -1.89185e-04 ; 1.47757e+03 
2.69396e+02 ; 2.23372e-02 ; -3.04299e-04 ; 1.12074e-06 ; -1.88070e-04 ; 1.47856e+03 
2.69437e+02 ; 2.21254e-02 ; -3.02315e-04 ; 1.11016e-06 ; -1.86038e-04 ; 1.47956e+03 
2.69471e+02 ; 2.23823e-02 ; -3.00455e-04 ; 1.12310e-06 ; -1.84303e-04 ; 1.48057e+03 
2.69502e+02 ; 2.31126e-02 ; -2.98732e-04 ; 1.15979e-06 ; -1.82778e-04 ; 1.48159e+03 
2.69543e+02 ; 2.27412e-02 ; -2.97117e-04 ; 1.14120e-06 ; -1.80733e-04 ; 1.48260e+03 
2.69570e+02 ; 2.36234e-02 ; -2.95156e-04 ; 1.18551e-06 ; -1.79380e-04 ; 1.48362e+03 
2.69611e+02 ; 2.34043e-02 ; -2.93207e-04 ; 1.17458e-06 ; -1.77312e-04 ; 1.48463e+03 
2.69637e+02 ; 2.28429e-02 ; -2.91991e-04 ; 1.14643e-06 ; -1.75989e-04 ; 1.48564e+03 
2.69673e+02 ; 2.26750e-02 ; -2.90346e-04 ; 1.13805e-06 ; -1.74183e-04 ; 1.48666e+03 
2.69708e+02 ; 2.21049e-02 ; -2.88725e-04 ; 1.10949e-06 ; -1.72442e-04 ; 1.48767e+03 
2.69736e+02 ; 2.25058e-02 ; -2.87312e-04 ; 1.12965e-06 ; -1.71041e-04 ; 1.48868e+03 
2.69767e+02 ; 2.29822e-02 ; -2.85232e-04 ; 1.15360e-06 ; -1.69510e-04 ; 1.48970e+03 
2.69807e+02 ; 2.33435e-02 ; -2.83486e-04 ; 1.17179e-06 ; -1.67483e-04 ; 1.49071e+03 
2.69839e+02 ; 2.28990e-02 ; -2.81501e-04 ; 1.14953e-06 ; -1.65880e-04 ; 1.49172e+03 
2.69877e+02 ; 2.24595e-02 ; -2.80368e-04 ; 1.12751e-06 ; -1.63996e-04 ; 1.49274e+03 
2.69901e+02 ; 2.21357e-02 ; -2.78741e-04 ; 1.11129e-06 ; -1.62792e-04 ; 1.49375e+03 
2.69942e+02 ; 2.32205e-02 ; -2.76768e-04 ; 1.16580e-06 ; -1.60706e-04 ; 1.49477e+03 
2.69978e+02 ; 2.27099e-02 ; -2.74974e-04 ; 1.14022e-06 ; -1.58918e-04 ; 1.49578e+03 
2.70014e+02 ; 2.37197e-02 ; -2.73335e-04 ; 1.19097e-06 ; -1.57136e-04 ; 1.49678e+03 
2.70041e+02 ; 2.29272e-02 ; -2.71708e-04 ; 1.15121e-06 ; -1.55747e-04 ; 1.49778e+03 
2.70079e+02 ; 2.25740e-02 ; -2.69663e-04 ; 1.13353e-06 ; -1.53857e-04 ; 1.49880e+03 
2.70105e+02 ; 2.32227e-02 ; -2.68316e-04 ; 1.16614e-06 ; -1.52552e-04 ; 1.49978e+03 
2.70143e+02 ; 2.24827e-02 ; -2.66576e-04 ; 1.12903e-06 ; -1.50674e-04 ; 1.50081e+03 
2.70177e+02 ; 2.30898e-02 ; -2.65217e-04 ; 1.15956e-06 ; -1.48940e-04 ; 1.50183e+03 
2.70220e+02 ; 2.28395e-02 ; -2.63387e-04 ; 1.14705e-06 ; -1.46782e-04 ; 1.50284e+03 
2.70245e+02 ; 2.21083e-02 ; -2.61664e-04 ; 1.11036e-06 ; -1.45554e-04 ; 1.50385e+03 
2.70282e+02 ; 2.24281e-02 ; -2.59524e-04 ; 1.12647e-06 ; -1.43683e-04 ; 1.50487e+03 
2.70312e+02 ; 2.17774e-02 ; -2.58064e-04 ; 1.09383e-06 ; -1.42169e-04 ; 1.50589e+03 
2.70333e+02 ; 2.19677e-02 ; -2.56801e-04 ; 1.10342e-06 ; -1.41108e-04 ; 1.50689e+03 
2.70375e+02 ; 2.19180e-02 ; -2.54661e-04 ; 1.10097e-06 ; -1.39040e-04 ; 1.50790e+03 
2.70415e+02 ; 2.13326e-02 ; -2.53415e-04 ; 1.07162e-06 ; -1.37001e-04 ; 1.50890e+03 
2.70435e+02 ; 2.11614e-02 ; -2.51776e-04 ; 1.06304e-06 ; -1.36018e-04 ; 1.50990e+03 
2.70477e+02 ; 2.11206e-02 ; -2.50244e-04 ; 1.06105e-06 ; -1.33932e-04 ; 1.51090e+03 
2.70509e+02 ; 2.17113e-02 ; -2.48331e-04 ; 1.09076e-06 ; -1.32298e-04 ; 1.51192e+03 
2.70536e+02 ; 2.05293e-02 ; -2.46972e-04 ; 1.03141e-06 ; -1.30951e-04 ; 1.51293e+03 
2.70573e+02 ; 2.19861e-02 ; -2.45076e-04 ; 1.10465e-06 ; -1.29092e-04 ; 1.51395e+03 
2.70602e+02 ; 2.11035e-02 ; -2.43533e-04 ; 1.06034e-06 ; -1.27679e-04 ; 1.51496e+03 
2.70633e+02 ; 2.10110e-02 ; -2.42376e-04 ; 1.05573e-06 ; -1.26117e-04 ; 1.51597e+03 
2.70667e+02 ; 1.90467e-02 ; -2.40445e-04 ; 9.57075e-07 ; -1.24407e-04 ; 1.51699e+03 
2.70705e+02 ; 1.89183e-02 ; -2.39068e-04 ; 9.50665e-07 ; -1.22499e-04 ; 1.51800e+03 
2.70731e+02 ; 1.94811e-02 ; -2.37304e-04 ; 9.78977e-07 ; -1.21170e-04 ; 1.51902e+03 
2.70760e+02 ; 1.87040e-02 ; -2.35444e-04 ; 9.39954e-07 ; -1.19746e-04 ; 1.52002e+03 
2.70781e+02 ; 2.00333e-02 ; -2.34336e-04 ; 1.00678e-06 ; -1.18679e-04 ; 1.52101e+03 
2.70817e+02 ; 2.06741e-02 ; -2.32655e-04 ; 1.03903e-06 ; -1.16873e-04 ; 1.52203e+03 
2.70845e+02 ; 1.92570e-02 ; -2.31105e-04 ; 9.67844e-07 ; -1.15496e-04 ; 1.52306e+03 
2.70890e+02 ; 2.14465e-02 ; -2.29722e-04 ; 1.07794e-06 ; -1.13219e-04 ; 1.52407e+03 
2.70915e+02 ; 1.79174e-02 ; -2.28566e-04 ; 9.00592e-07 ; -1.11949e-04 ; 1.52508e+03 
2.70936e+02 ; 1.77251e-02 ; -2.26283e-04 ; 8.90948e-07 ; -1.10906e-04 ; 1.52609e+03 
2.70975e+02 ; 1.96903e-02 ; -2.24876e-04 ; 9.89774e-07 ; -1.08975e-04 ; 1.52710e+03 
2.70995e+02 ; 1.87250e-02 ; -2.23607e-04 ; 9.41275e-07 ; -1.07980e-04 ; 1.52812e+03 
2.71024e+02 ; 2.02524e-02 ; -2.22337e-04 ; 1.01809e-06 ; -1.06537e-04 ; 1.52913e+03 
2.71059e+02 ; 2.02146e-02 ; -2.20728e-04 ; 1.01623e-06 ; -1.04743e-04 ; 1.53013e+03 
2.71101e+02 ; 2.04854e-02 ; -2.18987e-04 ; 1.02989e-06 ; -1.02669e-04 ; 1.53113e+03 
2.71122e+02 ; 1.91495e-02 ; -2.17318e-04 ; 9.62755e-07 ; -1.01620e-04 ; 1.53213e+03 
2.71164e+02 ; 2.04246e-02 ; -2.16168e-04 ; 1.02691e-06 ; -9.95218e-05 ; 1.53315e+03 
2.71191e+02 ; 1.98889e-02 ; -2.14285e-04 ; 1.00001e-06 ; -9.81688e-05 ; 1.53415e+03 
2.71217e+02 ; 2.09182e-02 ; -2.12449e-04 ; 1.05180e-06 ; -9.68456e-05 ; 1.53516e+03 
2.71248e+02 ; 2.24053e-02 ; -2.11167e-04 ; 1.12661e-06 ; -9.52898e-05 ; 1.53618e+03 
2.71285e+02 ; 2.19123e-02 ; -2.09218e-04 ; 1.10187e-06 ; -9.34422e-05 ; 1.53719e+03 
2.71320e+02 ; 2.15603e-02 ; -2.07901e-04 ; 1.08421e-06 ; -9.16778e-05 ; 1.53819e+03 
2.71353e+02 ; 2.18927e-02 ; -2.06381e-04 ; 1.10097e-06 ; -9.00208e-05 ; 1.53921e+03 
2.71380e+02 ; 2.18109e-02 ; -2.04450e-04 ; 1.09689e-06 ; -8.86796e-05 ; 1.54022e+03 
2.71412e+02 ; 2.18212e-02 ; -2.03270e-04 ; 1.09746e-06 ; -8.70644e-05 ; 1.54123e+03 
2.71448e+02 ; 2.08980e-02 ; -2.01762e-04 ; 1.05107e-06 ; -8.52524e-05 ; 1.54224e+03 
2.71477e+02 ; 2.23009e-02 ; -1.99711e-04 ; 1.12166e-06 ; -8.37980e-05 ; 1.54325e+03 
2.71509e+02 ; 2.12928e-02 ; -1.98090e-04 ; 1.07100e-06 ; -8.22246e-05 ; 1.54425e+03 
2.71546e+02 ; 2.09006e-02 ; -1.96546e-04 ; 1.05132e-06 ; -8.03410e-05 ; 1.54525e+03 
2.71575e+02 ; 2.07713e-02 ; -1.94615e-04 ; 1.04485e-06 ; -7.89224e-05 ; 1.54625e+03 
2.71613e+02 ; 2.03417e-02 ; -1.93643e-04 ; 1.02329e-06 ; -7.70092e-05 ; 1.54725e+03 
2.71646e+02 ; 2.09333e-02 ; -1.91981e-04 ; 1.05309e-06 ; -7.53402e-05 ; 1.54826e+03 
2.71674e+02 ; 2.10438e-02 ; -1.90413e-04 ; 1.05868e-06 ; -7.39276e-05 ; 1.54928e+03 
2.71708e+02 ; 1.99728e-02 ; -1.88625e-04 ; 1.00484e-06 ; -7.22646e-05 ; 1.55029e+03 
2.71739e+02 ; 1.95267e-02 ; -1.87510e-04 ; 9.82436e-07 ; -7.07088e-05 ; 1.55131e+03 
2.71759e+02 ; 1.92865e-02 ; -1.85358e-04 ; 9.70375e-07 ; -6.96896e-05 ; 1.55232e+03 
2.71797e+02 ; 1.81949e-02 ; -1.84113e-04 ; 9.15493e-07 ; -6.78002e-05 ; 1.55334e+03 
2.71838e+02 ; 1.96971e-02 ; -1.82909e-04 ; 9.91124e-07 ; -6.57558e-05 ; 1.55433e+03 
2.71860e+02 ; 1.90199e-02 ; -1.81162e-04 ; 9.57075e-07 ; -6.46232e-05 ; 1.55535e+03 
2.71887e+02 ; 1.85293e-02 ; -1.79380e-04 ; 9.32419e-07 ; -6.32584e-05 ; 1.55637e+03 
2.71921e+02 ; 1.87766e-02 ; -1.78289e-04 ; 9.44902e-07 ; -6.15714e-05 ; 1.55738e+03 
2.71943e+02 ; 1.94482e-02 ; -1.76334e-04 ; 9.78725e-07 ; -6.04568e-05 ; 1.55838e+03 
2.71987e+02 ; 1.86389e-02 ; -1.74898e-04 ; 9.38042e-07 ; -5.82872e-05 ; 1.55938e+03 
2.72011e+02 ; 1.82233e-02 ; -1.73497e-04 ; 9.17152e-07 ; -5.70654e-05 ; 1.56040e+03 
2.72041e+02 ; 1.83718e-02 ; -1.72216e-04 ; 9.24658e-07 ; -5.55812e-05 ; 1.56141e+03 
2.72070e+02 ; 1.75333e-02 ; -1.70624e-04 ; 8.82486e-07 ; -5.41328e-05 ; 1.56241e+03 
2.72101e+02 ; 1.83532e-02 ; -1.68919e-04 ; 9.23787e-07 ; -5.25712e-05 ; 1.56344e+03 
