T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.88673e+02 ; -5.77076e-01 ; 6.79946e-04 ; -2.95641e-05 ; 7.89803e-04 ; 6.96580e+01 
2.88204e+02 ; -5.80469e-01 ; 6.52200e-04 ; -2.97219e-05 ; 7.65765e-04 ; 7.06610e+01 
2.87654e+02 ; -5.82441e-01 ; 6.28298e-04 ; -2.98063e-05 ; 7.37589e-04 ; 7.16040e+01 
2.87118e+02 ; -5.82879e-01 ; 6.00529e-04 ; -2.98129e-05 ; 7.10148e-04 ; 7.26640e+01 
2.86635e+02 ; -5.83975e-01 ; 5.72383e-04 ; -2.98547e-05 ; 6.85424e-04 ; 7.36660e+01 
2.86087e+02 ; -5.85806e-01 ; 5.44214e-04 ; -2.99320e-05 ; 6.57350e-04 ; 7.46770e+01 
2.85614e+02 ; -5.86922e-01 ; 5.20128e-04 ; -2.99751e-05 ; 6.33150e-04 ; 7.56800e+01 
2.85056e+02 ; -5.88604e-01 ; 4.92215e-04 ; -3.00444e-05 ; 6.04612e-04 ; 7.66870e+01 
2.84510e+02 ; -5.90372e-01 ; 4.67926e-04 ; -3.01184e-05 ; 5.76639e-04 ; 7.76950e+01 
2.84039e+02 ; -5.90835e-01 ; 4.39840e-04 ; -3.01280e-05 ; 5.52493e-04 ; 7.86970e+01 
2.83473e+02 ; -5.92824e-01 ; 4.11409e-04 ; -3.02126e-05 ; 5.23519e-04 ; 7.97030e+01 
2.82922e+02 ; -5.92870e-01 ; 3.86822e-04 ; -3.01985e-05 ; 4.95422e-04 ; 8.07120e+01 
2.82438e+02 ; -5.91998e-01 ; 3.58665e-04 ; -3.01399e-05 ; 4.70889e-04 ; 8.17070e+01 
2.81877e+02 ; -5.90459e-01 ; 3.30722e-04 ; -3.00451e-05 ; 4.42469e-04 ; 8.27190e+01 
2.81324e+02 ; -5.87935e-01 ; 3.06529e-04 ; -2.99006e-05 ; 4.14443e-04 ; 8.37390e+01 
2.80850e+02 ; -5.87193e-01 ; 2.78646e-04 ; -2.98490e-05 ; 3.90375e-04 ; 8.46840e+01 
2.80294e+02 ; -5.85343e-01 ; 2.50459e-04 ; -2.97388e-05 ; 3.62217e-04 ; 8.57430e+01 
2.79739e+02 ; -5.84149e-01 ; 2.26569e-04 ; -2.96621e-05 ; 3.34072e-04 ; 8.67470e+01 
2.79275e+02 ; -5.84768e-01 ; 1.99306e-04 ; -2.96802e-05 ; 3.10522e-04 ; 8.76980e+01 
2.78718e+02 ; -5.86178e-01 ; 1.74969e-04 ; -2.97356e-05 ; 2.82317e-04 ; 8.87430e+01 
