T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
7.90329e+01 ; 3.79967e-01 ; -7.83913e-03 ; 8.84963e-06 ; -7.75411e-03 ; 1.45178e+02 
7.94323e+01 ; 3.90469e-01 ; -7.83029e-03 ; 9.12828e-06 ; -7.74488e-03 ; 1.46237e+02 
7.97954e+01 ; 3.97106e-01 ; -7.82176e-03 ; 9.31514e-06 ; -7.73649e-03 ; 1.47190e+02 
8.02242e+01 ; 4.05878e-01 ; -7.81190e-03 ; 9.55949e-06 ; -7.72659e-03 ; 1.48250e+02 
8.06708e+01 ; 4.14463e-01 ; -7.80174e-03 ; 9.80302e-06 ; -7.71627e-03 ; 1.49264e+02 
8.10445e+01 ; 4.19422e-01 ; -7.79340e-03 ; 9.95561e-06 ; -7.70764e-03 ; 1.50209e+02 
8.14971e+01 ; 4.26557e-01 ; -7.78285e-03 ; 1.01688e-05 ; -7.69718e-03 ; 1.51269e+02 
8.19535e+01 ; 4.28870e-01 ; -7.77370e-03 ; 1.02687e-05 ; -7.68664e-03 ; 1.52274e+02 
8.23684e+01 ; 4.36413e-01 ; -7.76301e-03 ; 1.04911e-05 ; -7.67705e-03 ; 1.53285e+02 
8.28370e+01 ; 4.39964e-01 ; -7.75201e-03 ; 1.06245e-05 ; -7.66623e-03 ; 1.54290e+02 
8.33074e+01 ; 4.44143e-01 ; -7.74280e-03 ; 1.07763e-05 ; -7.65497e-03 ; 1.55293e+02 
8.36687e+01 ; 4.45807e-01 ; -7.73170e-03 ; 1.08590e-05 ; -7.64572e-03 ; 1.56300e+02 
8.41169e+01 ; 4.49880e-01 ; -7.72014e-03 ; 1.10116e-05 ; -7.63425e-03 ; 1.57291e+02 
8.45705e+01 ; 4.53291e-01 ; -7.71075e-03 ; 1.11501e-05 ; -7.62264e-03 ; 1.58313e+02 
8.49540e+01 ; 4.56633e-01 ; -7.69928e-03 ; 1.12796e-05 ; -7.61282e-03 ; 1.59316e+02 
8.54117e+01 ; 4.57140e-01 ; -7.68751e-03 ; 1.13492e-05 ; -7.60110e-03 ; 1.60330e+02 
8.57945e+01 ; 4.58339e-01 ; -7.67746e-03 ; 1.14272e-05 ; -7.59130e-03 ; 1.61269e+02 
8.62522e+01 ; 4.61903e-01 ; -7.66610e-03 ; 1.15748e-05 ; -7.57958e-03 ; 1.62334e+02 
8.67225e+01 ; 4.62084e-01 ; -7.65564e-03 ; 1.16403e-05 ; -7.56754e-03 ; 1.63341e+02 
8.71242e+01 ; 4.63027e-01 ; -7.64391e-03 ; 1.17167e-05 ; -7.55726e-03 ; 1.64283e+02 
8.75992e+01 ; 4.64562e-01 ; -7.63161e-03 ; 1.18187e-05 ; -7.54510e-03 ; 1.65348e+02 
8.80748e+01 ; 4.62751e-01 ; -7.62146e-03 ; 1.18363e-05 ; -7.53292e-03 ; 1.66351e+02 
8.84872e+01 ; 4.61433e-01 ; -7.60913e-03 ; 1.18454e-05 ; -7.52237e-03 ; 1.67290e+02 
8.89631e+01 ; 4.62932e-01 ; -7.59709e-03 ; 1.19305e-05 ; -7.51019e-03 ; 1.68357e+02 
8.93621e+01 ; 4.62735e-01 ; -7.58678e-03 ; 1.19648e-05 ; -7.49997e-03 ; 1.69302e+02 
8.98404e+01 ; 4.61621e-01 ; -7.57410e-03 ; 1.19833e-05 ; -7.48773e-03 ; 1.70362e+02 
9.03279e+01 ; 4.60228e-01 ; -7.56425e-03 ; 1.19957e-05 ; -7.47524e-03 ; 1.71318e+02 
9.08108e+01 ; 4.62156e-01 ; -7.55180e-03 ; 1.20947e-05 ; -7.46288e-03 ; 1.72379e+02 
9.12173e+01 ; 4.59964e-01 ; -7.53971e-03 ; 1.20784e-05 ; -7.45248e-03 ; 1.73394e+02 
9.17058e+01 ; 4.56827e-01 ; -7.52711e-03 ; 1.20455e-05 ; -7.43997e-03 ; 1.74399e+02 
