T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.74113e+02 ; 1.71179e-02 ; -6.71446e-05 ; 8.63676e-07 ; 4.88280e-05 ; 1.82494e+03 
2.74113e+02 ; 1.56913e-02 ; -6.71386e-05 ; 7.91701e-07 ; 4.88280e-05 ; 1.82595e+03 
2.74173e+02 ; 1.68319e-02 ; -6.40928e-05 ; 8.49309e-07 ; 5.18798e-05 ; 1.82697e+03 
2.74173e+02 ; 1.68314e-02 ; -6.40868e-05 ; 8.49281e-07 ; 5.18798e-05 ; 1.82798e+03 
2.74173e+02 ; 1.62613e-02 ; -6.10410e-05 ; 8.20519e-07 ; 5.18858e-05 ; 1.82900e+03 
2.74233e+02 ; 1.68307e-02 ; -6.10350e-05 ; 8.49309e-07 ; 5.49316e-05 ; 1.83000e+03 
2.74234e+02 ; 1.59744e-02 ; -5.79892e-05 ; 8.06096e-07 ; 5.49376e-05 ; 1.83100e+03 
2.74294e+02 ; 1.56880e-02 ; -5.79832e-05 ; 7.91701e-07 ; 5.79832e-05 ; 1.83202e+03 
2.74294e+02 ; 1.62584e-02 ; -5.49376e-05 ; 8.20492e-07 ; 5.79892e-05 ; 1.83302e+03 
2.74354e+02 ; 1.62578e-02 ; -5.49316e-05 ; 8.20519e-07 ; 6.10350e-05 ; 1.83403e+03 
2.74354e+02 ; 1.65425e-02 ; -5.49316e-05 ; 8.34886e-07 ; 6.10410e-05 ; 1.83505e+03 
2.74414e+02 ; 1.51158e-02 ; -5.18858e-05 ; 7.62939e-07 ; 6.40868e-05 ; 1.83606e+03 
2.74414e+02 ; 1.42602e-02 ; -5.18798e-05 ; 7.19754e-07 ; 6.40928e-05 ; 1.83708e+03 
2.74414e+02 ; 1.48306e-02 ; -4.88340e-05 ; 7.48544e-07 ; 6.40928e-05 ; 1.83808e+03 
2.74474e+02 ; 1.53994e-02 ; -4.88280e-05 ; 7.77306e-07 ; 6.71446e-05 ; 1.83908e+03 
2.74474e+02 ; 1.48290e-02 ; -4.57822e-05 ; 7.48516e-07 ; 6.71446e-05 ; 1.84010e+03 
2.74534e+02 ; 1.42582e-02 ; -4.57762e-05 ; 7.19754e-07 ; 7.01904e-05 ; 1.84110e+03 
2.74535e+02 ; 1.45433e-02 ; -4.27304e-05 ; 7.34149e-07 ; 7.01962e-05 ; 1.84211e+03 
2.74595e+02 ; 1.56828e-02 ; -4.27304e-05 ; 7.91729e-07 ; 7.32420e-05 ; 1.84311e+03 
2.74595e+02 ; 1.51120e-02 ; -4.27246e-05 ; 7.62911e-07 ; 7.32480e-05 ; 1.84411e+03 
2.74655e+02 ; 1.53960e-02 ; -3.96788e-05 ; 7.77306e-07 ; 7.62938e-05 ; 1.84513e+03 
2.74655e+02 ; 1.45412e-02 ; -3.96728e-05 ; 7.34149e-07 ; 7.62998e-05 ; 1.84614e+03 
2.74715e+02 ; 1.56800e-02 ; -3.66270e-05 ; 7.91701e-07 ; 7.93456e-05 ; 1.84716e+03 
2.74715e+02 ; 1.53955e-02 ; -3.66210e-05 ; 7.77334e-07 ; 7.93456e-05 ; 1.84817e+03 
2.74715e+02 ; 1.53949e-02 ; -3.66210e-05 ; 7.77306e-07 ; 7.93516e-05 ; 1.84919e+03 
2.74775e+02 ; 1.56795e-02 ; -3.35752e-05 ; 7.91729e-07 ; 8.23974e-05 ; 1.85020e+03 
2.74775e+02 ; 1.56794e-02 ; -3.35692e-05 ; 7.91729e-07 ; 8.24034e-05 ; 1.85122e+03 
2.74835e+02 ; 1.62484e-02 ; -3.05234e-05 ; 8.20519e-07 ; 8.54492e-05 ; 1.85222e+03 
2.74836e+02 ; 1.53933e-02 ; -3.05174e-05 ; 7.77334e-07 ; 8.54550e-05 ; 1.85323e+03 
2.74896e+02 ; 1.65323e-02 ; -2.74716e-05 ; 8.34914e-07 ; 8.85008e-05 ; 1.85424e+03 
2.74896e+02 ; 1.53916e-02 ; -2.74658e-05 ; 7.77306e-07 ; 8.85068e-05 ; 1.85526e+03 
2.74956e+02 ; 1.59605e-02 ; -2.44200e-05 ; 8.06096e-07 ; 9.15526e-05 ; 1.85626e+03 
2.74956e+02 ; 1.51060e-02 ; -2.44140e-05 ; 7.62939e-07 ; 9.15586e-05 ; 1.85727e+03 
2.74956e+02 ; 1.62455e-02 ; -2.44140e-05 ; 8.20492e-07 ; 9.15586e-05 ; 1.85829e+03 
2.75016e+02 ; 1.62444e-02 ; -2.13682e-05 ; 8.20492e-07 ; 9.46044e-05 ; 1.85929e+03 
2.75016e+02 ; 1.62449e-02 ; -1.83164e-05 ; 8.20519e-07 ; 9.46104e-05 ; 1.86029e+03 
2.75076e+02 ; 1.53888e-02 ; -1.83164e-05 ; 7.77334e-07 ; 9.76562e-05 ; 1.86130e+03 
2.75076e+02 ; 1.51038e-02 ; -1.83104e-05 ; 7.62939e-07 ; 9.76622e-05 ; 1.86231e+03 
2.75136e+02 ; 1.45328e-02 ; -1.52646e-05 ; 7.34149e-07 ; 1.00708e-04 ; 1.86331e+03 
2.75136e+02 ; 1.53877e-02 ; -1.52586e-05 ; 7.77334e-07 ; 1.00714e-04 ; 1.86433e+03 
2.75197e+02 ; 1.56715e-02 ; -1.52586e-05 ; 7.91729e-07 ; 1.03760e-04 ; 1.86533e+03 
2.75197e+02 ; 1.59559e-02 ; -1.22070e-05 ; 8.06096e-07 ; 1.03766e-04 ; 1.86634e+03 
2.75197e+02 ; 1.53866e-02 ; -1.22070e-05 ; 7.77334e-07 ; 1.03766e-04 ; 1.86736e+03 
2.75257e+02 ; 1.48157e-02 ; -9.15520e-06 ; 7.48544e-07 ; 1.06811e-04 ; 1.86835e+03 
2.75257e+02 ; 1.48156e-02 ; -9.15520e-06 ; 7.48544e-07 ; 1.06817e-04 ; 1.86937e+03 
2.75317e+02 ; 1.45297e-02 ; -6.10940e-06 ; 7.34149e-07 ; 1.09863e-04 ; 1.87038e+03 
2.75317e+02 ; 1.45291e-02 ; -6.10340e-06 ; 7.34121e-07 ; 1.09869e-04 ; 1.87140e+03 
2.75377e+02 ; 1.45286e-02 ; -3.05760e-06 ; 7.34149e-07 ; 1.12915e-04 ; 1.87241e+03 
2.75377e+02 ; 1.45286e-02 ; -3.05160e-06 ; 7.34149e-07 ; 1.12921e-04 ; 1.87343e+03 
2.75377e+02 ; 1.36740e-02 ; -3.05160e-06 ; 6.90963e-07 ; 1.12921e-04 ; 1.87441e+03 
2.75437e+02 ; 1.31027e-02 ; -5.80000e-09 ; 6.62145e-07 ; 1.15967e-04 ; 1.87544e+03 
2.75437e+02 ; 1.48119e-02 ; 0.00000e+00 ; 7.48516e-07 ; 1.15973e-04 ; 1.87646e+03 
2.75498e+02 ; 1.45265e-02 ; 3.04560e-06 ; 7.34149e-07 ; 1.19018e-04 ; 1.87746e+03 
2.75498e+02 ; 1.48108e-02 ; 3.05160e-06 ; 7.48516e-07 ; 1.19024e-04 ; 1.87848e+03 
2.75558e+02 ; 1.53799e-02 ; 6.09740e-06 ; 7.77334e-07 ; 1.22070e-04 ; 1.87947e+03 
2.75558e+02 ; 1.50946e-02 ; 6.10340e-06 ; 7.62911e-07 ; 1.22070e-04 ; 1.88049e+03 
2.75558e+02 ; 1.39553e-02 ; 6.10340e-06 ; 7.05330e-07 ; 1.22076e-04 ; 1.88149e+03 
2.75618e+02 ; 1.39543e-02 ; 9.14920e-06 ; 7.05330e-07 ; 1.25122e-04 ; 1.88251e+03 
2.75618e+02 ; 1.33847e-02 ; 9.15520e-06 ; 6.76541e-07 ; 1.25128e-04 ; 1.88350e+03 
2.75678e+02 ; 1.25300e-02 ; 1.22010e-05 ; 6.33383e-07 ; 1.28174e-04 ; 1.88451e+03 
2.75678e+02 ; 1.33843e-02 ; 1.22070e-05 ; 6.76569e-07 ; 1.28180e-04 ; 1.88552e+03 
2.75738e+02 ; 1.30986e-02 ; 1.52528e-05 ; 6.62174e-07 ; 1.31225e-04 ; 1.88652e+03 
2.75738e+02 ; 1.39528e-02 ; 1.52586e-05 ; 7.05358e-07 ; 1.31225e-04 ; 1.88753e+03 
2.75738e+02 ; 1.48065e-02 ; 1.52586e-05 ; 7.48516e-07 ; 1.31231e-04 ; 1.88855e+03 
2.75798e+02 ; 1.48060e-02 ; 1.83044e-05 ; 7.48544e-07 ; 1.34277e-04 ; 1.88953e+03 
2.75799e+02 ; 1.39518e-02 ; 1.83104e-05 ; 7.05358e-07 ; 1.34283e-04 ; 1.89055e+03 
2.75859e+02 ; 1.42355e-02 ; 2.13562e-05 ; 7.19754e-07 ; 1.37329e-04 ; 1.89157e+03 
2.75859e+02 ; 1.42355e-02 ; 2.13562e-05 ; 7.19754e-07 ; 1.37329e-04 ; 1.89257e+03 
2.75859e+02 ; 1.39508e-02 ; 2.13622e-05 ; 7.05358e-07 ; 1.37335e-04 ; 1.89357e+03 
2.75919e+02 ; 1.45186e-02 ; 2.44080e-05 ; 7.34121e-07 ; 1.40381e-04 ; 1.89457e+03 
2.75919e+02 ; 1.36651e-02 ; 2.44140e-05 ; 6.90963e-07 ; 1.40387e-04 ; 1.89559e+03 
2.75979e+02 ; 1.36636e-02 ; 2.74598e-05 ; 6.90936e-07 ; 1.43433e-04 ; 1.89660e+03 
2.75979e+02 ; 1.33795e-02 ; 2.74658e-05 ; 6.76569e-07 ; 1.43438e-04 ; 1.89760e+03 
2.75979e+02 ; 1.36636e-02 ; 3.05116e-05 ; 6.90936e-07 ; 1.43438e-04 ; 1.89860e+03 
2.76039e+02 ; 1.36626e-02 ; 3.05174e-05 ; 6.90936e-07 ; 1.46484e-04 ; 1.89963e+03 
2.76039e+02 ; 1.42324e-02 ; 3.05174e-05 ; 7.19754e-07 ; 1.46490e-04 ; 1.90064e+03 
2.76099e+02 ; 1.30923e-02 ; 3.35632e-05 ; 6.62145e-07 ; 1.49536e-04 ; 1.90166e+03 
2.76100e+02 ; 1.22390e-02 ; 3.35692e-05 ; 6.18988e-07 ; 1.49542e-04 ; 1.90267e+03 
2.76160e+02 ; 1.36606e-02 ; 3.66150e-05 ; 6.90936e-07 ; 1.52588e-04 ; 1.90369e+03 
2.76160e+02 ; 1.25222e-02 ; 3.66210e-05 ; 6.33355e-07 ; 1.52588e-04 ; 1.90470e+03 
2.76160e+02 ; 1.22376e-02 ; 3.66210e-05 ; 6.18960e-07 ; 1.52594e-04 ; 1.90570e+03 
2.76220e+02 ; 1.36602e-02 ; 3.96668e-05 ; 6.90963e-07 ; 1.55640e-04 ; 1.90670e+03 
2.76220e+02 ; 1.28058e-02 ; 3.96728e-05 ; 6.47750e-07 ; 1.55646e-04 ; 1.90770e+03 
2.76280e+02 ; 1.36586e-02 ; 4.27186e-05 ; 6.90936e-07 ; 1.58691e-04 ; 1.90872e+03 
2.76280e+02 ; 1.39437e-02 ; 4.27246e-05 ; 7.05358e-07 ; 1.58697e-04 ; 1.90973e+03 
2.76280e+02 ; 1.42277e-02 ; 4.27246e-05 ; 7.19725e-07 ; 1.58697e-04 ; 1.91074e+03 
2.76340e+02 ; 1.36582e-02 ; 4.57704e-05 ; 6.90963e-07 ; 1.61743e-04 ; 1.91175e+03 
2.76340e+02 ; 1.25194e-02 ; 4.57762e-05 ; 6.33355e-07 ; 1.61749e-04 ; 1.91275e+03 
2.76400e+02 ; 1.22340e-02 ; 4.88220e-05 ; 6.18960e-07 ; 1.64795e-04 ; 1.91376e+03 
2.76401e+02 ; 1.22346e-02 ; 4.88280e-05 ; 6.18988e-07 ; 1.64801e-04 ; 1.91478e+03 
2.76401e+02 ; 1.28036e-02 ; 4.88280e-05 ; 6.47778e-07 ; 1.64801e-04 ; 1.91579e+03 
2.76461e+02 ; 1.30866e-02 ; 5.18738e-05 ; 6.62145e-07 ; 1.67847e-04 ; 1.91680e+03 
2.76461e+02 ; 1.33717e-02 ; 5.18798e-05 ; 6.76569e-07 ; 1.67853e-04 ; 1.91782e+03 
2.76521e+02 ; 1.33702e-02 ; 5.49256e-05 ; 6.76541e-07 ; 1.70898e-04 ; 1.91882e+03 
2.76521e+02 ; 1.30857e-02 ; 5.49316e-05 ; 6.62145e-07 ; 1.70904e-04 ; 1.91983e+03 
2.76581e+02 ; 1.30848e-02 ; 5.79774e-05 ; 6.62145e-07 ; 1.73950e-04 ; 1.92083e+03 
2.76581e+02 ; 1.28008e-02 ; 5.79774e-05 ; 6.47778e-07 ; 1.73950e-04 ; 1.92185e+03 
2.76581e+02 ; 1.28008e-02 ; 5.79832e-05 ; 6.47778e-07 ; 1.73956e-04 ; 1.92286e+03 
2.76641e+02 ; 1.33683e-02 ; 6.10290e-05 ; 6.76541e-07 ; 1.77002e-04 ; 1.92386e+03 
2.76641e+02 ; 1.22305e-02 ; 6.10350e-05 ; 6.18960e-07 ; 1.77008e-04 ; 1.92485e+03 
2.76701e+02 ; 1.22301e-02 ; 6.40808e-05 ; 6.18988e-07 ; 1.80054e-04 ; 1.92588e+03 
2.76701e+02 ; 1.19457e-02 ; 6.40868e-05 ; 6.04593e-07 ; 1.80054e-04 ; 1.92689e+03 
2.76701e+02 ; 1.22296e-02 ; 6.40868e-05 ; 6.18960e-07 ; 1.80060e-04 ; 1.92789e+03 
2.76762e+02 ; 1.25137e-02 ; 6.71326e-05 ; 6.33383e-07 ; 1.83105e-04 ; 1.92888e+03 
2.76762e+02 ; 1.25137e-02 ; 6.71386e-05 ; 6.33383e-07 ; 1.83111e-04 ; 1.92989e+03 
2.76822e+02 ; 1.25122e-02 ; 6.71386e-05 ; 6.33355e-07 ; 1.86157e-04 ; 1.93092e+03 
2.76822e+02 ; 1.27971e-02 ; 7.01844e-05 ; 6.47778e-07 ; 1.86157e-04 ; 1.93193e+03 
2.76822e+02 ; 1.27966e-02 ; 7.01904e-05 ; 6.47750e-07 ; 1.86163e-04 ; 1.93293e+03 
2.76882e+02 ; 1.19431e-02 ; 7.32362e-05 ; 6.04593e-07 ; 1.89209e-04 ; 1.93393e+03 
2.76882e+02 ; 1.25118e-02 ; 7.32420e-05 ; 6.33383e-07 ; 1.89215e-04 ; 1.93493e+03 
2.76882e+02 ; 1.22269e-02 ; 7.32420e-05 ; 6.18960e-07 ; 1.89215e-04 ; 1.93594e+03 
2.76942e+02 ; 1.19417e-02 ; 7.62878e-05 ; 6.04565e-07 ; 1.92261e-04 ; 1.93695e+03 
2.76942e+02 ; 1.22261e-02 ; 7.62938e-05 ; 6.18960e-07 ; 1.92267e-04 ; 1.93797e+03 
2.77002e+02 ; 1.33630e-02 ; 7.93396e-05 ; 6.76569e-07 ; 1.95312e-04 ; 1.93898e+03 
2.77002e+02 ; 1.25100e-02 ; 7.93396e-05 ; 6.33383e-07 ; 1.95318e-04 ; 1.94000e+03 
2.77002e+02 ; 1.25095e-02 ; 7.93456e-05 ; 6.33355e-07 ; 1.95318e-04 ; 1.94100e+03 
2.77063e+02 ; 1.22248e-02 ; 8.23974e-05 ; 6.18988e-07 ; 1.98364e-04 ; 1.94201e+03 
2.77063e+02 ; 1.16562e-02 ; 8.23974e-05 ; 5.90198e-07 ; 1.98370e-04 ; 1.94301e+03 
2.77123e+02 ; 1.16548e-02 ; 8.54432e-05 ; 5.90170e-07 ; 2.01416e-04 ; 1.94403e+03 
2.77123e+02 ; 1.13711e-02 ; 8.54432e-05 ; 5.75803e-07 ; 2.01416e-04 ; 1.94504e+03 
2.77123e+02 ; 1.10863e-02 ; 8.54492e-05 ; 5.61379e-07 ; 2.01422e-04 ; 1.94606e+03 
2.77183e+02 ; 1.16546e-02 ; 8.84950e-05 ; 5.90198e-07 ; 2.04468e-04 ; 1.94704e+03 
2.77183e+02 ; 1.25068e-02 ; 8.85008e-05 ; 6.33355e-07 ; 2.04474e-04 ; 1.94806e+03 
2.77183e+02 ; 1.13703e-02 ; 9.15466e-05 ; 5.75803e-07 ; 2.04474e-04 ; 1.94907e+03 
2.77243e+02 ; 1.10852e-02 ; 9.15526e-05 ; 5.61408e-07 ; 2.07519e-04 ; 1.95008e+03 
2.77243e+02 ; 1.13689e-02 ; 9.15526e-05 ; 5.75775e-07 ; 2.07525e-04 ; 1.95108e+03 
2.77303e+02 ; 1.10844e-02 ; 9.45984e-05 ; 5.61408e-07 ; 2.10571e-04 ; 1.95208e+03 
2.77303e+02 ; 1.19365e-02 ; 9.46044e-05 ; 6.04565e-07 ; 2.10577e-04 ; 1.95308e+03 
2.77363e+02 ; 1.19362e-02 ; 9.46044e-05 ; 6.04593e-07 ; 2.13623e-04 ; 1.95409e+03 
2.77363e+02 ; 1.16515e-02 ; 9.76502e-05 ; 5.90170e-07 ; 2.13623e-04 ; 1.95511e+03 
2.77364e+02 ; 1.13673e-02 ; 9.76562e-05 ; 5.75775e-07 ; 2.13629e-04 ; 1.95612e+03 
2.77424e+02 ; 1.10823e-02 ; 1.00702e-04 ; 5.61379e-07 ; 2.16675e-04 ; 1.95714e+03 
2.77424e+02 ; 1.10828e-02 ; 1.00702e-04 ; 5.61408e-07 ; 2.16675e-04 ; 1.95814e+03 
2.77424e+02 ; 1.19354e-02 ; 1.00708e-04 ; 6.04593e-07 ; 2.16681e-04 ; 1.95915e+03 
2.77484e+02 ; 1.16503e-02 ; 1.03754e-04 ; 5.90198e-07 ; 2.19726e-04 ; 1.96015e+03 
2.77484e+02 ; 1.22181e-02 ; 1.03760e-04 ; 6.18960e-07 ; 2.19732e-04 ; 1.96117e+03 
2.77484e+02 ; 1.22181e-02 ; 1.03760e-04 ; 6.18960e-07 ; 2.19732e-04 ; 1.96217e+03 
2.77544e+02 ; 1.13653e-02 ; 1.06805e-04 ; 5.75803e-07 ; 2.22778e-04 ; 1.96317e+03 
2.77544e+02 ; 1.13648e-02 ; 1.06811e-04 ; 5.75775e-07 ; 2.22784e-04 ; 1.96418e+03 
2.77604e+02 ; 1.13640e-02 ; 1.09857e-04 ; 5.75775e-07 ; 2.25830e-04 ; 1.96520e+03 
2.77604e+02 ; 1.13640e-02 ; 1.09863e-04 ; 5.75775e-07 ; 2.25830e-04 ; 1.96621e+03 
2.77604e+02 ; 1.13645e-02 ; 1.12909e-04 ; 5.75803e-07 ; 2.25836e-04 ; 1.96722e+03 
2.77664e+02 ; 1.13637e-02 ; 1.12909e-04 ; 5.75803e-07 ; 2.28882e-04 ; 1.96824e+03 
2.77665e+02 ; 1.16472e-02 ; 1.12915e-04 ; 5.90170e-07 ; 2.28888e-04 ; 1.96922e+03 
2.77725e+02 ; 1.16464e-02 ; 1.12915e-04 ; 5.90170e-07 ; 2.31933e-04 ; 1.97024e+03 
2.77725e+02 ; 1.19305e-02 ; 1.15967e-04 ; 6.04565e-07 ; 2.31933e-04 ; 1.97124e+03 
2.77725e+02 ; 1.16464e-02 ; 1.15967e-04 ; 5.90170e-07 ; 2.31939e-04 ; 1.97224e+03 
2.77785e+02 ; 1.19296e-02 ; 1.19012e-04 ; 6.04565e-07 ; 2.34985e-04 ; 1.97325e+03 
2.77785e+02 ; 1.16461e-02 ; 1.19018e-04 ; 5.90198e-07 ; 2.34991e-04 ; 1.97427e+03 
2.77785e+02 ; 1.24977e-02 ; 1.19018e-04 ; 6.33355e-07 ; 2.34991e-04 ; 1.97526e+03 
2.77845e+02 ; 1.13607e-02 ; 1.22064e-04 ; 5.75775e-07 ; 2.38037e-04 ; 1.97627e+03 
2.77845e+02 ; 9.37302e-03 ; 1.22070e-04 ; 4.75038e-07 ; 2.38043e-04 ; 1.97728e+03 
2.77905e+02 ; 1.02238e-02 ; 1.25116e-04 ; 5.18194e-07 ; 2.41089e-04 ; 1.97830e+03 
2.77905e+02 ; 1.05078e-02 ; 1.25116e-04 ; 5.32590e-07 ; 2.41095e-04 ; 1.97930e+03 
2.77905e+02 ; 1.02244e-02 ; 1.25122e-04 ; 5.18223e-07 ; 2.41095e-04 ; 1.98030e+03 
2.77965e+02 ; 1.05071e-02 ; 1.28168e-04 ; 5.32590e-07 ; 2.44141e-04 ; 1.98132e+03 
2.77966e+02 ; 1.07911e-02 ; 1.28174e-04 ; 5.46985e-07 ; 2.44146e-04 ; 1.98232e+03 
2.77966e+02 ; 1.05076e-02 ; 1.28174e-04 ; 5.32618e-07 ; 2.44146e-04 ; 1.98333e+03 
2.78026e+02 ; 1.13588e-02 ; 1.31220e-04 ; 5.75803e-07 ; 2.47192e-04 ; 1.98433e+03 
2.78026e+02 ; 9.93835e-03 ; 1.31225e-04 ; 5.03799e-07 ; 2.47198e-04 ; 1.98535e+03 
2.78086e+02 ; 1.07900e-02 ; 1.31225e-04 ; 5.47012e-07 ; 2.50244e-04 ; 1.98636e+03 
2.78086e+02 ; 9.65424e-03 ; 1.34271e-04 ; 4.89432e-07 ; 2.50244e-04 ; 1.98737e+03 
2.78086e+02 ; 9.65424e-03 ; 1.34277e-04 ; 4.89432e-07 ; 2.50250e-04 ; 1.98839e+03 
2.78146e+02 ; 1.05048e-02 ; 1.37323e-04 ; 5.32590e-07 ; 2.53296e-04 ; 1.98939e+03 
2.78146e+02 ; 1.07887e-02 ; 1.37323e-04 ; 5.46985e-07 ; 2.53302e-04 ; 1.99041e+03 
2.78146e+02 ; 9.36907e-03 ; 1.37329e-04 ; 4.75009e-07 ; 2.53302e-04 ; 1.99142e+03 
2.78206e+02 ; 1.02208e-02 ; 1.40375e-04 ; 5.18223e-07 ; 2.56348e-04 ; 1.99243e+03 
2.78206e+02 ; 1.05042e-02 ; 1.40375e-04 ; 5.32590e-07 ; 2.56354e-04 ; 1.99342e+03 
2.78206e+02 ; 1.05042e-02 ; 1.40381e-04 ; 5.32590e-07 ; 2.56354e-04 ; 1.99443e+03 
2.78266e+02 ; 1.02202e-02 ; 1.43427e-04 ; 5.18223e-07 ; 2.59399e-04 ; 1.99545e+03 
2.78266e+02 ; 1.05035e-02 ; 1.43433e-04 ; 5.32590e-07 ; 2.59405e-04 ; 1.99646e+03 
2.78327e+02 ; 1.05029e-02 ; 1.46478e-04 ; 5.32590e-07 ; 2.62451e-04 ; 1.99746e+03 
2.78327e+02 ; 1.10707e-02 ; 1.46478e-04 ; 5.61379e-07 ; 2.62457e-04 ; 1.99848e+03 
2.78327e+02 ; 9.93516e-03 ; 1.46484e-04 ; 5.03799e-07 ; 2.62457e-04 ; 1.99948e+03 
2.78387e+02 ; 1.05029e-02 ; 1.49530e-04 ; 5.32618e-07 ; 2.65503e-04 ; 2.00049e+03 
2.78387e+02 ; 1.02190e-02 ; 1.49530e-04 ; 5.18223e-07 ; 2.65509e-04 ; 2.00151e+03 
2.78447e+02 ; 1.07855e-02 ; 1.49536e-04 ; 5.46985e-07 ; 2.68555e-04 ; 2.00253e+03 
2.78447e+02 ; 1.02184e-02 ; 1.52582e-04 ; 5.18223e-07 ; 2.68555e-04 ; 2.00353e+03 
2.78447e+02 ; 1.02178e-02 ; 1.52588e-04 ; 5.18194e-07 ; 2.68561e-04 ; 2.00454e+03 
2.78507e+02 ; 9.93397e-03 ; 1.52588e-04 ; 5.03827e-07 ; 2.71606e-04 ; 2.00554e+03 
2.78507e+02 ; 9.36577e-03 ; 1.55634e-04 ; 4.75009e-07 ; 2.71606e-04 ; 2.00653e+03 
2.78507e+02 ; 8.79811e-03 ; 1.55640e-04 ; 4.46219e-07 ; 2.71612e-04 ; 2.00754e+03 
2.78567e+02 ; 8.51378e-03 ; 1.55640e-04 ; 4.31824e-07 ; 2.74658e-04 ; 2.00856e+03 
2.78567e+02 ; 8.51378e-03 ; 1.58685e-04 ; 4.31824e-07 ; 2.74658e-04 ; 2.00957e+03 
2.78567e+02 ; 8.79759e-03 ; 1.58691e-04 ; 4.46219e-07 ; 2.74664e-04 ; 2.01059e+03 
2.78628e+02 ; 7.37810e-03 ; 1.58691e-04 ; 3.74243e-07 ; 2.77710e-04 ; 2.01159e+03 
2.78628e+02 ; 8.79708e-03 ; 1.61737e-04 ; 4.46219e-07 ; 2.77710e-04 ; 2.01259e+03 
2.78628e+02 ; 8.51384e-03 ; 1.61743e-04 ; 4.31852e-07 ; 2.77716e-04 ; 2.01359e+03 
2.78688e+02 ; 9.08034e-03 ; 1.61743e-04 ; 4.60614e-07 ; 2.80762e-04 ; 2.01457e+03 
2.78688e+02 ; 9.08034e-03 ; 1.64789e-04 ; 4.60614e-07 ; 2.80762e-04 ; 2.01559e+03 
2.78688e+02 ; 9.93167e-03 ; 1.64795e-04 ; 5.03799e-07 ; 2.80768e-04 ; 2.01659e+03 
2.78748e+02 ; 9.93165e-03 ; 1.64795e-04 ; 5.03827e-07 ; 2.83813e-04 ; 2.01759e+03 
2.78748e+02 ; 9.64734e-03 ; 1.67841e-04 ; 4.89405e-07 ; 2.83819e-04 ; 2.01859e+03 
2.78748e+02 ; 8.79605e-03 ; 1.67847e-04 ; 4.46219e-07 ; 2.83819e-04 ; 2.01961e+03 
2.78808e+02 ; 8.51178e-03 ; 1.70892e-04 ; 4.31824e-07 ; 2.86865e-04 ; 2.02061e+03 
2.78808e+02 ; 8.51178e-03 ; 1.70892e-04 ; 4.31824e-07 ; 2.86871e-04 ; 2.02163e+03 
2.78808e+02 ; 9.36359e-03 ; 1.70898e-04 ; 4.75038e-07 ; 2.86871e-04 ; 2.02264e+03 
2.78868e+02 ; 9.36304e-03 ; 1.73944e-04 ; 4.75038e-07 ; 2.89917e-04 ; 2.02366e+03 
2.78868e+02 ; 9.92993e-03 ; 1.73944e-04 ; 5.03799e-07 ; 2.89917e-04 ; 2.02467e+03 
2.78868e+02 ; 8.79502e-03 ; 1.73950e-04 ; 4.46219e-07 ; 2.89923e-04 ; 2.02568e+03 
2.78928e+02 ; 8.51135e-03 ; 1.76996e-04 ; 4.31852e-07 ; 2.92969e-04 ; 2.02670e+03 
2.78929e+02 ; 8.79450e-03 ; 1.76996e-04 ; 4.46219e-07 ; 2.92975e-04 ; 2.02771e+03 
2.78989e+02 ; 8.51085e-03 ; 1.77002e-04 ; 4.31852e-07 ; 2.96020e-04 ; 2.02873e+03 
2.78989e+02 ; 8.79455e-03 ; 1.80048e-04 ; 4.46247e-07 ; 2.96020e-04 ; 2.02974e+03 
2.78989e+02 ; 8.51029e-03 ; 1.80048e-04 ; 4.31824e-07 ; 2.96026e-04 ; 2.03076e+03 
2.79049e+02 ; 8.50979e-03 ; 1.80054e-04 ; 4.31824e-07 ; 2.99072e-04 ; 2.03177e+03 
2.79049e+02 ; 9.92874e-03 ; 1.83099e-04 ; 5.03827e-07 ; 2.99072e-04 ; 2.03279e+03 
2.79049e+02 ; 9.36140e-03 ; 1.83105e-04 ; 4.75038e-07 ; 2.99078e-04 ; 2.03380e+03 
2.79109e+02 ; 1.02113e-02 ; 1.83105e-04 ; 5.18194e-07 ; 3.02124e-04 ; 2.03481e+03 
2.79109e+02 ; 9.07662e-03 ; 1.86151e-04 ; 4.60614e-07 ; 3.02124e-04 ; 2.03581e+03 
2.79109e+02 ; 9.92760e-03 ; 1.86157e-04 ; 5.03799e-07 ; 3.02130e-04 ; 2.03683e+03 
2.79169e+02 ; 8.79244e-03 ; 1.86157e-04 ; 4.46219e-07 ; 3.05176e-04 ; 2.03783e+03 
2.79169e+02 ; 8.50879e-03 ; 1.89203e-04 ; 4.31824e-07 ; 3.05176e-04 ; 2.03884e+03 
2.79169e+02 ; 8.50879e-03 ; 1.89209e-04 ; 4.31824e-07 ; 3.05182e-04 ; 2.03986e+03 
2.79229e+02 ; 8.50885e-03 ; 1.92255e-04 ; 4.31852e-07 ; 3.08227e-04 ; 2.04086e+03 
2.79229e+02 ; 9.64283e-03 ; 1.92255e-04 ; 4.89405e-07 ; 3.08227e-04 ; 2.04186e+03 
2.79230e+02 ; 9.07612e-03 ; 1.92261e-04 ; 4.60642e-07 ; 3.08233e-04 ; 2.04286e+03 
